id,name,facebook_likes
564,Bill Benenson,0
685,Ryan Smith,4
213,Travis Romero,4
2119,Anna Mastro,7
2018,Mark Sandrich,10
1344,Daniel Myrick,19
735,James Cameron,0
555,Gore Verbinski,563
1776,Sam Mendes,0
1078,Christopher Nolan,22000
2217,Andrew Stanton,475
625,Sam Raimi,0
922,Nathan Greno,15
1410,Joss Whedon,0
1117,David Yates,282
2180,Zack Snyder,0
874,Bryan Singer,0
464,Marc Forster,395
1583,Andrew Adamson,80
704,Rob Marshall,252
167,Barry Sonnenfeld,188
1584,Peter Jackson,0
728,Marc Webb,464
322,Ridley Scott,0
1119,Chris Weitz,129
2104,Anthony Russo,94
1384,Peter Berg,532
1388,Colin Trevorrow,365
147,Shane Black,1000
1874,Tim Burton,13000
1068,Brett Ratner,420
2316,Dan Scanlon,37
1668,Michael Bay,0
2168,Joseph Kosinski,364
472,John Lasseter,487
346,Martin Campbell,258
2191,Lee Unkrich,125
789,McG,368
722,James Wan,0
122,J.J. Abrams,14000
1454,Baz Luhrmann,1000
647,Mike Newell,179
88,Guillermo del Toro,0
2149,Steven Spielberg,14000
1582,Peter Sohn,113
1017,Mark Andrews,56
416,Justin Lin,681
511,Roland Emmerich,776
155,Robert Zemeckis,0
2109,Lana Wachowski,0
1335,Pete Docter,0
2193,Rob Letterman,11
107,Jon Favreau,4000
17,Martin Scorsese,17000
1092,Rob Cohen,357
2272,David Ayer,452
2240,Tom Shadyac,293
767,Doug Liman,218
1477,Kevin Reynolds,58
923,Stephen Sommers,208
1205,Rupert Sanders,274
712,Robert Stromberg,171
1562,Matt Reeves,198
1851,Roland Joff,596
2261,Carl Rinsch,47
1033,Mike Mitchell,31
574,Michael Wadleigh,14
611,Gene Teigland,0
1349,Scott Ziehl,4
1143,Richard Montoya,12
583,Johanna Schwartz,0
1243,William Gazecki,3
1793,Lance McDaniel,0
1297,Thomas Lilti,12
507,Michael Walker,5
1888,U. Roberto Romano,6
100,Amy Holden Jones,11
496,Blaz Zavrsnik,0
95,Pan Nalin,95
630,Joe Camp,24
838,Matt Walsh,490
1232,John 'Bud' Cardos,8
480,Marilyn Agrelo,2
2279,Brian Baugh,3
491,Patrick Creadon,3
2169,Barry W. Blaustein,6
1926,Kurt Hale,0
2137,Siddiq Barmak,6
1837,Joseph Dorman,0
1869,Greg Harrison,7
2203,Jacob Aaron Estes,9
1779,Eric Schaeffer,71
489,Neema Barnette,21
61,Joe Swanberg,217
1917,Molly Bernstein,0
1180,Marius A. Markevicius,6
2389,Tom DiCillo,32
1762,Quentin Dupieux,248
567,Alex Smith,12
2189,Gareth Edwards,380
47,Jonathan Parker,0
1484,Sol Tryon,0
2388,Alex Craig Mann,38
442,Stephen Kijak,3
2286,Daston Kalili,2
1069,Michael Hoffman Jr.,32
269,Patrick Gilles,0
605,Georgia Hilton,406
1565,Jack Heller,0
2126,Fernando Baez Mella,0
1908,Warren Sheppard,0
1792,Justin Paul Miller,0
109,Catherine Gund,0
1099,Luke Dye,0
1700,Alec Asten,5
1498,Hans Canosa,3
2047,Lloyd Kaufman,365
2280,Matthew Watts,0
821,Lloyd Bacon,24
2125,Joe Kenemore,0
1716,Kay Pollak,10
1571,Eric England,15
2212,Sue Corcoran,14
1488,Jonathan Caouette,20
964,Ray Griggs,4
116,Matt Jackson,0
1041,Lucio Fulci,385
1927,Paul Fox,3
1106,Ari Kirschenbaum,0
689,Cassandra Nicolaou,0
1606,Ingmar Bergman,0
1300,Roger Nygard,3
358,Harry Beaumont,4
2095,Franck Khalfoun,33
161,Mor Loushy,0
502,Henry Alex Rubin,30
1199,Sam Firstenberg,44
1940,Doug Block,0
859,Chad Kapper,0
440,Paul Fierlinger,3
465,Yorgos Lanthimos,252
543,Lauren Lazin,2
945,Gregory Widen,10
1554,Niall Johnson,7
11,Eric Mendelsohn,5
2133,Jean-Luc Godard,0
580,Florence Ayisi,0
320,Michael Roemer,0
421,Eddie O'Flaherty,3
1160,Babar Ahmed,0
1749,John D. Hancock,44
2070,Paul Bartel,43
386,Bruce Dellis,0
351,Pece Dingo,0
965,Jerome Elston Scott,3
1983,tienne Faure,77
1474,Herb Freed,5
1476,Jack Perez,19
875,Craig Zobel,25
1665,Ken Del Conte,2
1961,Maria Maggenti,4
352,Piyush Dinker Pandya,0
2183,Daniel Columbie,0
2378,Emma-Kate Croghan,0
2210,Bill Plympton,45
529,Drake Doremus,52
1994,Al Franklin,0
620,Michael Kang,269
1446,Lori Silverbush,5
2188,Stuart Hazeldine,17
1406,Hilary Brougher,0
2157,Rachel Goldenberg,7
2275,Corbin Bernsen,1000
961,Jamin Winans,63
43,Tom Seidman,3
493,Jason Naumann,2
245,Matt Cimber,32
1258,Sam Martin,0
2248,Andrew Hyatt,7
594,Kristin Rizzo,30
260,Ward Roberts,12
929,Zoran Lisinac,0
1046,James O'Brien,7
1616,Tom Putnam,15
749,Jon Shear,0
8,Al Silliman Jr.,0
1877,Eugne Louri,7
998,Lowell Sherman,16
1720,Maurizio Benazzo,0
880,David G. Evans,0
1248,Sherman Alexie,18
455,Justin Dillon,0
721,Stevan Mena,25
1329,Livingston Oden,0
2042,Chris Marker,121
740,Carl Theodor Dreyer,147
586,Marianna Palka,123
881,Ricki Stern,15
357,Nadia Tass,20
754,James Kerwin,0
1398,Majid Majidi,373
933,Andrew Haigh,131
2101,Cary Bell,0
1889,Nicolae Constantin Tanase,0
341,Melvin Van Peebles,101
575,Ken Roht,0
1943,Robinson Devor,14
812,Michel Orion Scott,0
1666,Pat Holden,6
2256,Eric Bugbee,0
1984,Bill Melendez,36
617,Dena Seidel,0
368,Deborah Anderson,4
1586,Sara Newens,0
1320,Sai Varadan,0
1298,Lynn Shelton,100
1640,Valentine,0
1322,David Hewlett,686
204,Nate Parker,664
40,Nathan Smith Jones,7
1212,Travis Cluff,3
1572,Robert Townsend,467
994,Jamaa Fanaka,9
896,Larry Blamire,56
845,Stephen Langford,7
2339,E.L. Katz,3
2382,Lisanne Pajot,0
671,Dan Reed,3
1835,John Reinhardt,2
871,Patrick Ryan Sims,0
974,Laslo Benedek,6
2347,Jason Miller,0
2387,Sut Jhally,3
1543,Julie Davis,12
1928,Myles Berkowitz,0
1623,Brett Piper,7
1013,Brandon Trost,32
380,Joseph Green,2
1163,Wade Gasque,0
2108,Daniel Schechter,8
873,Matt Johnson,8
2019,Bruno Barreto,9
532,Lena Dunham,969
1223,Terron R. Parsons,9
1204,Daniel Mellitz,0
367,Jem Cohen,6
693,Andrew Leman,2
796,Dave Carroll,0
1696,William Eubank,18
444,Patrick Meaney,3
1600,Chad Hartigan,3
1981,Malcolm Goodwin,117
710,Kevin Jordan,4
1151,Kirk Loudon,0
1294,Travis Legge,138
672,Collin Joseph Neal,14
1581,Bradley Rust Gray,2
2376,Mike Bruce,6
308,Andrew Bujalski,26
1118,Damir Catic,2
1614,James Bidgood,0
2288,Eric Eason,3
897,Joseph Mazzella,0
1569,Marcus Nispel,158
2103,Brandon Landers,8
339,Jim Chuchu,0
1841,Daryl Wein,38
1995,Jason Trost,91
1472,Jafar Panahi,397
717,Ivan Kavanagh,18
909,Kiyoshi Kurosawa,62
1732,Tadeo Garcia,5
1252,Thomas L. Phillips,120
1030,Ash Baron-Cohen,3
1107,Shane Carruth,291
1598,Neill Dela Llana,0
1218,Anthony Vallone,2
1578,Scott Smith,2
311,Benjamin Roberds,0
129,Daniel Hsia,0
