id,name,facebook_likes
1737,Greg Ayres,58
1034,Bill Farmer,93
898,Catriona MacColl,48
1796,Brendon Small,59
1702,Dov Tiefenbach,108
425,R. Brandon Johnson,169
65,Liv Ullmann,440
319,Anita Page,77
50,America Olivo,470
1981,Amos Oz,3
1759,Mark Zupan,15
1824,Carol Block,0
1861,Tom E. Nicholson,196
1368,Angeliki Papoulia,47
305,James Cagney,786
792,Simon Abkarian,75
820,Kevin Howarth,19
688,Daniel London,52
826,Vera Ngassa,2
1782,Patrick Kilpatrick,488
1254,Haley Ramm,354
42,Walter Koenig,643
1143,Robert John Burke,317
1409,Shaun Sipos,322
785,Nora Zehetner,446
1868,Rachel Dratch,399
633,Dichen Lachman,717
1068,Frances Bay,491
1545,Jean-Louis Trintignant,319
1546,Lawrence Gilliard Jr.,353
1658,Micah Sloat,189
1210,John Robinson,375
1098,Claudette Colbert,380
287,Lorraine Stanley,418
1164,Boyd Banks,57
1085,Don Wallace,54
618,Lalaine,502
419,Trish Basinger,644
1493,Michael Des Barres,156
1641,Rumi Missabu,19
651,Hector Echavarria,466
529,Parry Shen,94
928,Purva Bedi,250
1489,Keri Maletto,569
1818,Charis Michelsen,5
140,Amir Talai,308
367,Marshal Hilton,471
220,Samantha Futerman,100
38,Michael Abbott Jr.,35
809,Eme Ikwuakor,135
1675,Florence Henderson,337
663,Victoria Jackson,338
755,Sam Adams,0
796,Joshua Ray Bell,288
2040,Matthew Emerick,431
1225,Mark Fantasia,814
848,Brendan Doogie Milewski,2
1836,Christina Hart,12
51,Kenneth Tobey,57
1110,Hugh Keays-Byrne,728
1804,Mae West,418
1381,The Dalai Lama,66
1022,Michael Joiner,77000
1266,Devid Striesow,24
1864,William Joseph Elk III,96
1332,Matisyahu,178
1362,Marri Savinar,471
1320,Melanie Papalia,259
205,Susan Chambers,138
104,Marina Vlady,27
1048,Hanne Aagesen,0
2067,Darryl Hunt,2
1638,John Newton,236
1879,Bahare Seddiqi,36
2009,Abigail Evans,0
1653,Iulia Ciochina,0
1350,Robin Lord Taylor,574
1357,Charla Cochran,270
285,Glen Hansard,200
1984,Marilyn Rising,142
1456,Temple Grandin,58
873,Alan Brent,498
931,Joel Moody,52
1472,Peter Robbins,39
642,Naderev Sano,0
649,Lisa Ann,502
1378,Ariel Hsing,0
865,J.D. Williams,196
2053,Diane Sorrentino,17
1454,Philippe Leroy,12
1977,Jason Stuart,990
658,Richard Moll,206
1526,Pfeifer Brown,220
1538,Leon Isaac Kennedy,116
1031,Fay Masterson,126
1723,Kevin P. Farley,143
468,Jonathan Blow,0
121,Sheldon Leonard,142
1058,Claire Gordon-Harper,416
166,Jon Brion,45
1649,Michelle Simone Miller,118
605,Chemeeka Walker,0
1017,Virginia Leith,24
2036,Ty Parker,267
1983,Justin Gordon,35
1561,Shari Albert,138
1846,Paul Daniel Ayotte,111
1597,Marcello Mastroianni,866
1312,Dan Novy,19
10,Chris 'Wonder' Schoeck,0
650,Taliesin Jaffe,26
327,Jan Haley,695
2075,Derick Martini,20000
1084,Julianne Gabert,252
1947,Joseph Campanella,32
249,Andrew Bujalski,26
1285,Nichole Ceballos,5
417,Don Brooks,0
492,Stacy Edwards,136
638,Tommy Pallotta,5
116,Tjasa Ferme,313
193,Kristen Seavey,370
574,Ashley Tramonte,630
1887,Robbie Barnes,720
1595,Paul Ogola,147
1502,Zoe Lister-Jones,331
133,Divine,462
184,Fereshteh Sadre Orafaiy,5
983,Patrick O'Donnell,10
690,Kji Yakusho,89
247,Tatiana Suarez-Pico,21
1227,Julianna Pitt,785
973,Shane Carruth,291
531,Ian Gamazon,0
1326,Carlos Gallardo,121
1501,Richard Jewell,45
390,Kerry Bish,296
839,Natalie Zea,841
119,Eva Boehnke,0
692,John August,86
401,Dustin Fitzsimons,349
1988,Nolan Gerard Funk,924
684,Dreama Walker,601
1770,Mark Duplass,830
1878,Nicole Ari Parker,360
1662,Jack McGee,238
3748,Max Beesley,218
2693,Sung-kee Ahn,15
3029,Clive Standen,687
3134,Orla Fitzgerald,8
3244,Madhuri Dixit,551
2180,Bergzar Korel,197
3382,Jim Henson,985
3160,Lindsay Price,499
1763,S. Epatha Merkerson,539
1228,Maggie Cheung,576
797,Aunjanue Ellis,400
318,Tatyana Ali,685
895,Bebe Neuwirth,376
573,Paul Schneider,552
1295,Ally Sheedy,793
4054,Casey Siemaszko,107
288,Franky G,93
1960,Hal Landon Jr.,195
1365,Robert Townsend,467
999,Noah Segan,236
236,Jimmy Shergill,327
3179,Deborah Kerr,426
3875,Angela Cartwright,209
3683,Howard Morris,161
3618,Steven Christopher Parker,150
3427,Frances Lee McCain,107
2151,Megan Burns,32
2515,Marques Houston,363
3325,David Denman,332
2626,Lola Glaudini,342
3547,Natalie Stephany Aguilar,163
3452,George Lazenby,314
2212,Heather Langenkamp,449
2231,Sean Michael Afable,801
3357,Richard Howland,290
1404,Julie Benz,3000
3743,Omar Metwally,277
1001,Dan Byrd,1000
3870,Robbie Kay,629
2333,Laurel Holloman,273
3147,Marina Sirtis,649
2530,Mick Lally,5
2128,Karen Pittman,12
2748,Tony Devon,257
4099,Larry Drake,513
2793,Chris Owen,526
3311,Zen McGrath,63
3342,Takeshi Kusao,5
2995,Roy Dupuis,265
3538,Ruby Lin,20
2677,Mark Wingett,524
2100,Helena Mattsson,505
306,Jessica Tandy,509
2111,Anita Mui,147
2200,Reda Kateb,154
3806,Ken Foree,649
2080,Jenny Agutter,659
3543,Nathin Butler,65
3345,Mary Goggin,249
2593,Elyas M'Barek,150
2215,Aki Aleong,284
3241,Cynthia Rhodes,174
2385,Ian Mune,18
405,Alex Pettyfer,15000
2097,Sakina Jaffrey,109
2331,Michael J. Burg,68
3789,Herv Villechaize,387
3114,Shauna Macdonald,239
2540,Allison Miller,479
2509,Mary Tyler Moore,524
3419,Rick Fox,256
2713,Matthew McGrory,340
3121,Elizabeth MacRae,29
2856,Fred Melamed,105
2874,Teddy Sears,343
3057,Barbara Hershey,618
2292,George Wendt,412
2179,Nathaniel Lees,43
2166,Randy Couture,518
2739,Cheryl Ladd,476
2613,Terence Hill,750
3662,Susie Abromeit,216
3272,Casey Affleck,0
3841,Yuriy Tsurilo,4
2657,David Della Rocco,333
380,Louis Koo,82
2322,Wendee Lee,62
1979,Christopher Judge,847
3498,Justin Edward Seale,147
2777,Johanna Wokalek,66
2566,Jason Cerbone,83
2751,Mlissa Dsormeaux-Poulin,66
3424,Silvio Muccino,29
3502,Fernanda Machado,39
1560,Annabelle Wallis,421
2369,Magda Szubanski,46
2897,Lloyd Avery II,26
3386,Rosanna DeSoto,63
3989,Len Cariou,167
2865,Marin Hinkle,230
3250,Paula Kelly,112
2323,Juliane Khler,36
1772,Eric Johnson,373
214,Matt Frewer,986
3022,Sara-Marie Maltha,2
3604,Chulpan Khamatova,51
3908,Mark Bazeley,54
672,Clu Gulager,426
2635,Fortunato Cerlino,9
2963,Stevie Wonder,328
3269,Ted Cassidy,566
3867,Glynis Johns,279
2786,George Chakiris,271
3138,Rodney Dangerfield,573
2640,Kelly Jo Minter,101
4060,John D'Leo,245
2650,Lillian Gish,436
3163,Ossie Davis,282
3277,Richard Norton,155
3216,Tamara Glynn,256
2451,Brandon Smith,106
4008,Daryl Hannah,0
1054,Alona Tal,1000
2365,Annette Badland,497
2121,Windell Middlebrooks,308
3967,Jason Dohring,828
3488,Miriam Shor,261
3903,Ryan Bollman,91
2118,Monda Scott,77
3733,Lynne Thigpen,230
3245,Michael Elphick,34
3569,Bryan Dick,104
3823,Kendrick Cross,529
2814,Nathalie Baye,67
3711,Diane Ladd,206
2379,Pat Buchanan,2
3165,Sean Cook,816
3941,Blake Ritson,432
3363,Leslie Carlson,20
2837,Shawn Parsons,485
3672,Tygo Gernandt,20
1967,Michael Jai White,2000
2325,Nathan Jones,635
2662,Belinda Stewart-Wilson,223
3718,Parminder Nagra,528
3208,Wayne Brady,378
3176,Mithun Chakraborty,284
3832,Pablo Rosso,9
2282,Alexis Biesiada,11
3352,Avery Schreiber,110
3494,Franois Berland,86
2791,Luke Kirby,210
2145,Kati Outinen,67
2938,Hitoshi Matsumoto,17
2975,Cree Kelly,39
3290,Synnve Macody Lund,52
3399,Adam Butcher,259
4066,Jessica Chastain,0
2348,Amiah Miller,509
1447,Sprague Grayden,438
1120,Shelley Hennig,707
3719,Jessica Lindsey,89
3818,Brendon Eggertsen,119
2685,Robert J. Wilke,53
2561,Gloria Sandoval,358
2977,Constance Shulman,804
588,Monica Calhoun,597
2607,Edwin Hodge,200
2256,Cameron Mills,694
4005,Lindsay Wagner,970
3449,Peter Mark Richman,120
3122,Daniel Gimnez Cacho,43
1799,Randy Wayne,984
3951,Kathleen Kinmont,120
3984,Deborah Foreman,190
2241,William Sanderson,400
2842,Ryan Robbins,270
4010,Claire Geare,78
3583,Helen Hayes,164
2285,Colleen O'Shaughnessey,45
2585,Stphane Rousseau,28
371,Woody Strode,423
3492,Matt Berry,572
2541,Guillaume Denaiffe,0
3640,Tim Thomerson,162
3374,Bobby Batson,849
1046,Scott Takeda,981
3004,Tim Russ,625
2803,Darryl Cox,96
2564,Megan Ambuhl Graner,0
2133,Don Gordon,59
3198,Paul Fix,116
2781,Marc Trottier,680
2926,Patch Darragh,309
2802,Daniel Stewart Sherman,29
2532,Sandra Staggs,21
3126,Tony Corvillo,93
2418,Doug Bradley,337
3297,John Stamos,2000
784,Patricia Neal,617
3075,Cyndi Lauper,732
2446,Irne Jacob,316
2678,Cody Howard,763
480,Michael Dudikoff,615
3660,Ivan Barnev,12
3846,Takashi Miike,1000
2666,Lou Perryman,28
2565,Isild Le Besco,40
2253,Diganth,0
24,Sharon Small,66
2510,Jacques Gamblin,52
3354,Matthew Sunderland,10
3807,Bubba Smith,760
2660,James Fleet,398
2602,Richard Basehart,169
4023,Indiana Evans,560
3043,Kevin Michael Richardson,441
2600,Jeanne Crain,135
4103,Juan Luis Galiardo,26
2406,Sarah Drew,416
3678,Gerardo Taracena,154
3800,Fedja van Hut,20
3667,Yeong-ae Lee,126
2098,Clovis Fouin,12
2161,Artyom Bogucharskiy,2
2383,Sana Saeed,82
3999,Dove Cameron,570
3636,Sameer Ali Khan,26
2955,Jonathan Crombie,517
3532,Michael J. Morris,298
4029,James Fox,146
3120,Rawiri Paratene,20
585,Abhishek Bachchan,374
4080,Claude-Oliver Rudolph,9
2719,Aleksey Chadov,28
2117,Susan Clark,95
3897,Duane Jones,108
1028,J.D. Evermore,430
3586,Harold Gould,222
3395,Katy Jurado,119
818,Mia Wasikowska,3000
3815,Lorelei Linklater,193
4091,Dr. Dre,231
4033,Kevin McCarthy,403
2362,William Hickey,246
589,Beln Rueda,273
1919,John Vernon,187
3878,Alan Taylor,12
3919,Aaron Hughes,113
2885,Balinese Tari Legong Dancers,0
3218,Eva LaRue,576
3797,Leos Carax,227
3450,Kathleen Robertson,774
2037,Adriana Barraza,85
4063,Jordan Trovillion,163
2349,Alan Williams,29
3047,Danny Arroyo,575
2312,Enrique Villn,27
2472,Michael Cerveris,238
2538,Tiffany Thornton,248
3819,Angelo Tsarouchas,246
4085,Elena Lyadova,45
2072,Ken Howard,649
3802,Bonnie Lee Bouman,11
3051,Marian Marsh,12
3180,Shannon Woodward,637
3758,Jessica McNamee,129
3195,Rachel Sterling,134
3652,Susannah York,269
2458,George Reeves,384
424,Slim Pickens,575
2621,Seu Jorge,69
3865,Reginald Owen,78
2766,Jamie Farr,421
3465,Barnard Hughes,89
3529,Lloyd Bridges,575
3428,Peter Finch,139
2804,Kate Dickie,191
2941,Master P,118
2407,Soledad Villamil,88
3308,Gloria Votsis,209
3493,Dan Hicks,328
2761,Zaide Silvia Gutirrez,16
3952,Johanna Mrck,4
3081,Mykel Shannon Jenkins,294
3275,Ash Cook,133
2984,Jerry Brown,3
3432,Shelly Varod,145
740,Jeff Fahey,535
2136,Joe Egan,53
2787,Sofie Grbl,108
3699,Adrian Gonzalez,69
3561,John Simm,472
3205,Rus Blackwell,144
2888,Alexandra Rapaport,69
2622,Darren McGavin,577
3265,Perry King,251
2092,Agame Malembo-Emene,2
2749,Terry Walters,390
4092,Wilson Guerrero,11
414,Eric Dane,2000
3196,Gert Frbe,202
2324,Ethan Peck,800
806,Dick Clark,504
2545,Daoming Chen,10
4030,Robert Rusler,359
2127,Adelaide Kane,810
2768,Victoria Leigh,419
3092,Mikki Padilla,65
445,Judith Anderson,197
2336,Gregory Sierra,162
4086,Eric Stuart,82
3826,Ron Palillo,316
3961,Sessue Hayakawa,119
4002,Mario Cimarro,453
3249,Leslie Jordan,805
2889,Lila Kedrova,16
2454,LisaGay Hamilton,178
1622,Montgomery Clift,862
2628,Deon Richmond,209
3521,Seth Green,0
2654,Walter Brennan,376
3305,Ariane Labed,63
3675,Robert Neary,168
3252,A. Michael Baldwin,174
4057,Jessica De Gouw,476
2152,Lisa Ray,329
3859,Jack Albertson,177
4061,George Hamilton,341
3454,Stuart Margolin,350
1142,Rob McElhenney,813
2373,Grace Gummer,481
3693,Nambitha Mpumlwana,64
2623,Joe Howard,26
2769,Ji-tae Yu,78
3507,Michael Bolten,399
2978,Robb Wells,324
2238,Megan Hilty,341
3539,Amanda Mealing,37
2906,Kostja Ullmann,38
3203,Darren Keefe Reiher,27
3740,Kristi Clainos,124
3343,Ashley Martin,302
3139,Alex Meraz,606
3565,Sarah Rafferty,810
2902,David Bianchi,715
3045,Brooke Newton,779
2257,Jack Taylor,39
2952,Cybill Shepherd,536
3274,Matheus Nachtergaele,14
2486,Glenn Ford,416
2617,Patrick Bauchau,158
3221,Patrick Brammall,96
2925,Gregory Cruz,234
3291,Paula Jai Parker,247
2226,Joe E. Brown,103
600,Terry Kiser,448
2757,Terry,421
2752,Sanjay Dutt,426
4018,Patricia Richardson,222
2929,Kelly Reno,81
4096,Neeru Bajwa,85
3001,Frank Hvam,33
4097,Cesar Romero,370
2934,Ariane Schluter,3
2015,Esther Williams,675
1319,David Huddleston,1000
2327,Tom Everett,84
3159,Agata Trzebuchowska,64
3470,Laurie Metcalf,549
2190,Gabrielle Reece,52
3976,Nacho Vigalondo,76
1448,Bo Huang,4
2213,Joel Fuhrman,2
3599,Zackary Steven Graham,118
3278,Melvyn Douglas,189
4081,La'Princess Jackson,309
2789,Hans Weingartner,12
2760,Michel Ct,16
3994,Christopher Simpson,41
3320,Joshua Ormond,291
2983,Tal Bachman,4
221,Sheryl Crow,130
2921,Emily Pearson,12
3661,Rdiger Vogler,10
2110,Cecilia Pillado,625
2344,Emmanuel Kabongo,677
2329,Kevin Leslie,159
2291,Basil Rathbone,659
124,Ava Gardner,715
2175,Deems Taylor,0
2381,Sebastian Aguilar,0
2109,Dana Kimmell,31
3457,Melanie Kinnaman,27
3608,Kayla Ewell,399
3914,Greer Garson,284
2979,Zohra Segal,79
4036,Daniel Kash,52
1416,Teresa Wright,208
1708,Nick Stahl,648
2996,Per Christian Ellefsen,21
2575,Arturo Castro,22
2931,Martha Higareda,718
3193,Michael Chapman,366
3824,Maria Doyle Kennedy,308
4108,Daniela Bianchi,201
3620,Jessica Dublin,30
3242,Alan Autry,360
2430,John Beck,66
3868,Ruby Harris,189
3321,Brock Peters,226
4013,Julia Taylor Ross,44
1754,Alex Kendrick,589
745,Jackie Gleason,491
3973,Charles Linton,6
1651,James Urbaniak,119
3044,Albert Delpy,8
2511,Jorge Salinas,79
2457,Sarah Clarke,482
2880,Celeste Holm,297
2375,Shelley Waggener,248
2171,Brendan Mackey,5
504,Don Ameche,392
3316,Gano Grills,147
2154,Tawny Kitaen,194
2714,Peter Stickles,51
3845,Ronny Dayag,0
4067,Dick Cheney,21
2172,Buzz Aldrin,142
933,Bill Maher,334
1104,Manny Perez,159
3916,Krysta Rodriguez,131
2258,Nathan Parsons,357
2633,Stephane Gauger,3
2337,Bobby Deol,89
52,Colin Ferguson,747
2584,Sanjay Mishra,85
3990,Jansen Panettiere,488
4046,Kent McCord,196
3813,Michael McLafferty,152
516,James Kyson,449
3375,Kenneth Nkosi,18
2126,Sean Rogerson,113
2343,Tommy Knight,94
4100,William Lee Scott,167
3787,Tim Rice,27
3024,Charlotte Rae,430
3688,Everett Sloane,29
3616,Lex Barker,57
3035,Zero Mostel,164
3455,Eddie Vedder,562
453,Kevin Alejandro,1000
3109,Wray Crawford,418
2674,Michael Aaron Milligan,1000
3576,Mike 'The Miz' Mizanin,217
3911,Ahmed Hassan,10
2410,Lizzie Brocher,323
2395,Remo,168
2417,Philippe Petit,27
3174,Peter Feeney,40
2745,Adam Ratcliffe,606
3881,Ana Claudia Talancn,163
3625,Gina Montana,458
3548,T.R. Silambarasan,77
2276,J.J. Abrams,14000
3597,Lhakpa Dorji,0
4069,Jim Backus,399
2912,Luke Edwards,258
2370,Deirdre Lorenz,350
3833,Keenan Tracey,108
3898,Ludger Pistor,37
3564,Will Estes,461
2210,CJ Adams,450
3444,Chris Cleveland,42
60,Eugenio Derbez,399
3166,Gordon Jump,70
3509,Natalie Press,46
2755,Ann Miller,302
1300,Donna Reed,488
2796,Ben Johnson,230
2609,Michael Welch,611
3558,Adel Karam,4
3151,Pixie Davies,51
4037,Lior Ashkenazi,30
4083,Revathy,96
2074,Jean-Paul Belmondo,710
3751,Marisa Coughlan,163
3331,Gage Golightly,253
2194,Donald Gibb,403
1809,Jean Arthur,319
3930,Leo Fitzpatrick,202
4071,Elizabeth Meriwether,25
2618,Jennifer Westfeldt,321
3407,Rhonda Fleming,239
2095,Gastn Pauls,22
3614,Yuval Diskin,0
2433,Salvator Xuereb,424
3089,Theresa Russell,243
1594,Connor Paolo,530
3433,Lisa Brave,191
2915,Stanley Blystone,8
2759,Jim O'Heir,485
3168,Jenny O'Hara,189
4053,John Arcilla,8
3235,Jaime Zevallos,228
3996,Bruce Hopkins,46
3387,Jon Hunter,0
2159,Sarah Lind,134
2763,Joe Armstrong,98
2741,Amber Marshall,265
3518,Balthazar Getty,418
2522,Billy Gilbert,47
2147,Mercedes Morn,5
4009,Gabriel Beristain,70
2341,Christina Moore,301
2949,Adam DiMarco,382
3253,La Drucker,4
3889,Jonathan Mangum,147
4039,Michael Douglas,0
2960,Paprika Steen,278
3460,Kieu Chinh,24
2579,Tucker Smallwood,121
2434,Aziz Muradillayev,0
3214,Lenore Zann,23
3592,Uday Chopra,145
2702,Chloe Bridges,516
3063,Joan Fontaine,991
2389,Adrienne King,121
3257,Jane Wyman,160
2535,Jenni Rivera,245
3429,Jean Peters,79
2988,Walter Pidgeon,176
4068,Riley Keough,691
2225,Elvis Nolasco,372
3816,Laura San Giacomo,531
3962,Vera Wilson,24
4058,Randeep Hooda,209
2071,John Forsythe,255
2709,Nigel Bruce,62
2661,Luigi Pistilli,34
3279,Regina Cas,9
2516,Marshall Allman,330
3459,Coyote Shivers,44
3178,Johnny Amaro,29
2895,Antonio Arru,2
2467,Kristin Booth,134
4016,Victor Zinck Jr.,91
3483,Cleavon Little,434
3857,Sabrina Carmichael,500
3040,John Jarratt,457
3197,CindyMarie Small,4
3016,Frank Rautenbach,48
2512,Marilyn Norry,95
3850,Yayan Ruhian,342
2382,Anella Vastola,0
231,Claude Rains,607
3768,Rosie Traynor,5
2281,Shazahn Padamsee,22
1835,Burgess Meredith,1000
2909,Renee Olstead,305
4007,Jack Lord,275
2773,Michael O'Keefe,238
3417,Ashley Laurence,209
2631,Robin Givens,420
2143,Naomi Nishida,3
2310,Claudiu Trandafir,169
2150,Cynthia Myers,46
3623,Neville Brand,110
3997,Al Gore,68
2698,Richard Jaeckel,102
3982,Keith Richards,426
3960,Alex Lawther,47
2767,Eric Schlosser,3
2129,Robert Amaya,264
322,Callie Thorne,472
3505,Julia Garner,300
2239,Jenny Slate,457
2170,Lou Adler,19
3478,Phyllis Diller,659
2724,Saul Williams,38
4024,Frank Gerrish,81
2614,Manoj Bajpayee,186
2521,Dian Bachar,203
3786,Scandar Copti,13
3282,Herman Koto,3
2847,Marv Albert,7
3023,Rufus Graham,3
3497,Tom Hamann,24
2277,Brian Whitaker,8
1618,Anil Kapoor,668
3809,Patsy Kensit,231
3734,Louis Mustillo,71
2961,James Gunn,571
2529,Emily Baldoni,261
3715,Alexia Rasmussen,171
3957,Paul Blackthorne,645
3173,Vanilla Ice,361
3955,Mariel Hemingway,288
637,Frank Whaley,436
2726,Andrea Vergara,9
2313,Ayesha Omar,5
3853,Lauren C. Mayhew,157
2846,Janette Armand,37
3271,Germn Alcarazu,0
2981,Sticky Fingaz,207
3513,Anslem Richardson,59
4082,Alexander Vlahos,334
2797,Pierre Dulat,17
2244,Chloe Rose,40
2498,Shona Kay,211
2812,David DeLuise,275
2887,Gia Mantegna,413
3128,Robert Kennedy Jr.,28
3095,Vlad Ivanov,60
4048,Brian Dorton,171
2101,G.J. Echternkamp,8
2469,Reza Sixo Safai,127
3544,Donnie Dunagan,12
3899,Rian Bishop,140
2195,Christophe Cherki,0
2089,Janel Parrish,517
3840,Johnny Harris,146
4055,Christopher Berry,207
2655,Leila Hatami,712
2571,Stephen McCole,11
2903,Ken Leung,502
3049,Todd Field,143
3893,Francis Lederer,20
2950,Melora Walters,188
2848,Hilda Bernard,5
2682,Kurt Angle,217
3983,Stig Frode Henriksen,16
410,Ron Howard,2000
3182,Katy Helvenston-Wettengal,0
3100,Jake Ryan,128
2570,Stefania Sandrelli,90
3570,Christel Khalil,72
3977,Nichola Burley,233
3689,Jennifer Lee Wiggins,134
3009,Arthur Agee,6
3745,Christopher Toler,23
2867,Kara Hayward,524
964,Wesley Jonathan,592
3577,Akima,282
2149,Robinne Lee,170
3123,Steffinnie Phrommany,320
2589,Lee Armstrong,511
3238,Dave Fennoy,338
2519,Madison Lintz,385
3082,Lorraine Ziff,21000
3790,Edward Everett Horton,172
3301,Joshua Leonard,170
3117,Jimi Hendrix,227
3372,Barry Dennen,29
3659,David A.R. White,266
3934,Matthew Feeney,20
4003,Angela Nordeng,371
2491,Garba Tour,0
2910,Colin Andrews,0
2368,Flix Moati,8
1151,Ringo Starr,725
3666,Spela Colja,0
3402,Ken Bevel,153
3686,Pant Shirt Baba,0
2989,Peter Breck,189
4028,Jake Sandvig,172
3365,Saul Stein,10
3928,Hoke Howell,23
2201,Eva Carrozza,0
3924,Vince McMahon,44
2261,Lincoln Hoppe,24
2738,Zubaida Sahar,0
2687,Peter Riegert,169
3097,Ari Gold,27
3231,Big Budah,34
598,William Katt,505
3918,Ricky Jay,79
2913,Minoru Chiaki,8
4044,Greg Speirs,9
3772,Tina Louise,422
2807,Amber Benson,326
3788,Ann Dowd,185
3598,Jacques Brel,27
2577,Rai Alexandra,0
2272,Bruce Vilanch,244
3556,John McGlothlin,492
2481,Christian Alvarez,15
3283,Jennifer Landa,41
3140,Sarah Callan,0
2300,Jeff Delaney,169
2625,Mark Torgl,11
3956,George T. Odom,12
3549,Nicholas Farrell,89
2829,Dennis L.A. White,251
3546,Lloyd Kaufman,365
2647,Cheyenne Jackson,469
2734,Dick Powell,105
2480,Jack Canfield,2
3942,Taylor Nichols,74
2306,Frida Hallgren,24
2636,Ace Marrero,94
3052,Eve Plumb,235
3364,Ashley Palmer,109
2619,Jay Adams,20
3820,Sue Corcoran,14
2573,Jonathan Caouette,20
3945,Chris Cox,31
3067,Paul Elia,709
4104,David Warbeck,22
2870,Ron Lynch,11
3298,Jeff Seymour,64
2911,Roshan Seth,61
3767,Ingrid Thulin,132
2411,DeForest Kelley,606
2834,Bessie Love,28
3322,Betsy Baker,66
3891,Nora Arnezeder,378
3219,Joe Bishop,0
2431,Steve James,96
3694,Ellen Block,0
3227,Tracy Spiridakos,821
2402,Natalie Welch,3
3472,Alan Hale,114
3834,Mary Tsoni,37
3981,Mark Caven,16
3060,Lucy,44
4059,Anna Karina,257
2203,Beatrice Ntuba,0
3552,Eli Marienthal,157
2808,Alexander Wraith,119
2836,Elizabeth Stenholt,503
2826,Wilhelm von Homburg,102
2134,Joanna Cassidy,317
4088,Pierre Prieur,0
3793,Jason Tobin,26
3085,Rizwan Manji,89
2525,Nicholas Simmons,553
2426,Bill Martone,2
2528,Charlie Bewley,487
2517,Clint Jordan,8
2968,Gus Van Sant,835
3145,James Norton,340
2553,Flaco Navaja,64
2680,Natalie Canerday,32
3783,Samantha Buck,24
3209,Mark Hengst,168
3735,Lorne Cardinal,53
3534,Marty Lindsey,115
2788,Derek Brandon,168
2567,Kate Flannery,219
3054,Steve Duin,0
2162,Brit Morgan,206
3223,Dana Blackstone,96
3259,Jacob Zachar,185
2776,Brock Baker,297
2999,James Lance,161
2113,Vivian Lamolli,755
3775,Donald Austin,0
3292,Nancy Ison,12
3032,Cecil Kellaway,40
2240,Alex Dsert,135
3184,Gian Maria Volont,360
2450,Gilbert Roland,85
2969,Jasper Johal,0
3726,Chris Thomas,21
2594,Sebastian Schipper,20
3794,Leo Rossi,90
3753,Natasha Bedingfield,58
3324,Stevan Mena,25
3555,Adam Rifkin,89
2851,Ryan Kennedy,165
1891,Jennifer Lafleur,873
2962,Victoria Lachelle,18
2735,Bertrand Cantat,0
3687,Sylvia Eckhausen,0
3615,Evelyn Jefferson,0
3306,Jordan Bridges,194
3443,Chase Masterson,189
3360,Amir Farrokh Hashemian,35
2237,Chris New,75
2271,Joie Lee,53
3617,Stacie Evans,0
3646,Ana Maria Guran,0
3013,Joe Lev,54
2155,Markta Irglov,96
2123,Eugene Roche,23
3904,Rowan Isaacson,2
3409,Martin Compston,204
2653,Bill Allen,36
3759,Hugh Ducklow,0
3102,Jesse Jane,366
3514,Xinhua Jiang,0
2809,Pat Boone,91
2531,Hassan Johnson,180
2169,Mike Birbiglia,128
2835,Valentine,0
3461,Macha Mril,7
2892,Cassidy Gifford,40
3348,Jack Nance,158
2830,Chuck Mitchell,24
4062,Brian Howe,76
3619,Gabriela Castillo,134
2227,Edmund McMillen,0
2186,Adam Rayner,279
3389,Hugh Mun,18
2269,Trevor Howard,98
2823,Dottie Alexander,0
3991,Seth Ackerman,0
3589,Clint Mansell,512
2720,Meredith Scott Lynn,166
2871,Tom Ardavany,184
3572,Steve Diasparra,15
3974,Amanda Kearsan,0
1154,Sean Whalen,407
455,Lena Dunham,969
3370,Jason Evers,16
3090,Vincent Duvall,87
3246,Courtney Bell,28
2354,Shailene Garnett,19
1132,Sonia Braga,308
3232,Jeremy Sande,413
3199,Chelse Swain,36
2945,David Mersault,9
2966,Olivia Cooke,680
3605,Greg Aronowitz,20
3129,Paul Eenhoorn,571
2857,Christa Miller,467
3087,Johnny Walter,507
3202,Patricia Raven,114
3671,Thomas Brophy,132
2099,Kirpatrick Thomas,17
2935,Kate Dollenmayer,6
3355,Ron Gelner,0
2533,Tony Way,95
4073,Bobby Kendall,0
3837,Panchito Gmez,46
2606,Richard Linklater,0
3206,Mikaal Bates,25
3210,Suzi Lorraine,184
3504,Lisa Arnold,49
3946,Alana Kaniewski,19
3172,Olwenya Maina,19
3458,Jason Trost,91
2904,Mink Stole,143
2711,Batrice Dalle,133
3200,Nargess Mamizadeh,0
2478,Michael Parle,5
3228,Anna Nakagawa,13
2854,Michael Cortez,20
3490,Joe Coffey,98
2772,David Sullivan,45
3463,Edgar Tancangco,0
2559,Peter Marquardt,20
3641,John Considine,44
2334,Caitlin FitzGerald,205
3303,Daphne Zuniga,470
3351,Valorie Curry,593
2202,Maxwell Moody,0
3007,Brian Herzlinger,23
1512,Wes Studi,855
1064,Jack Davenport,1000
5021,Stephanie Sigman,161
2387,Polly Walker,530
74,Kirsten Dunst,4000
3847,M.C. Gainey,284
612,Scarlett Johansson,19000
92,Rupert Grint,10000
5332,Alan D. Purwin,2000
654,Frank Langella,903
3716,Rory Kinnear,393
661,Tom Wilkinson,1000
253,Harry Lennix,748
943,Stephen Graham,1000
4324,Nicole Scherzinger,718
1276,James Nesbitt,773
